id,income,education,gender,age,union,height,weight,surveydate
8926,10000,1,female,58,no,156,96,8/6/15
8927,1000,1,female,73,no,150,90,8/5/15
8928,10000,3,female,45,no,165,104,8/4/15
8929,0,3,male,59,no,163,108,8/1/15
8930,30000,4,female,60,no,167,95,8/6/15
8931,12000,1,female,66,no,155,100,7/31/15
8932,30000,4,female,29,no,160,100,8/5/15
8933,0,3,male,44,no,170,140,8/1/15
8934,25000,3,female,56,no,170,150,8/6/15
8935,1000,3,female,62,used to be,155,106,8/7/15
8936,6000,4,male,51,no,165,115,8/7/15
8937,0,1,female,66,no,150,120,8/4/15
8938,10000,4,female,50,no,157,100,8/4/15
8939,3000,3,female,46,no,155,90,8/10/15
8940,12000,3,female,67,no,150,120,7/31/15
8941,2000,3,female,61,yes,150,94,8/6/15
8942,40000,2,male,75,no,162,133,8/5/15
8943,30000,6,male,20,no,160,92,8/4/15
8944,5000,3,female,51,no,165,90,8/6/15
8945,7000,3,female,41,no,155,83,8/7/15
8946,20000,3,male,69,no,180,145,8/5/15
8947,1500,2,male,77,no,158,70,8/5/15
8948,3000,1,female,60,no,150,130,8/5/15
8949,0,4,female,50,no,165,150,8/7/15
8950,3000,4,male,61,no,155,86,8/7/15
8951,1000,3,female,56,no,145,105,8/4/15
8952,40000,3,male,64,no,170,120,8/5/15
8953,1500,3,male,60,no,158,94,8/5/15
8954,0,12,male,20,no,170,130,8/7/15
8955,3360,3,male,55,no,162,108,8/4/15
8956,84000,7,male,48,yes,170,120,10/17/15
8957,30000,4,male,42,no,175,120,8/12/15
8958,10000,11,male,22,no,168,120,10/2/15
8959,8000,1,male,39,no,160,100,8/10/15
8960,50000,4,male,46,no,175,180,9/28/15
8961,60000,6,male,25,no,164,140,10/2/15
8962,2000,1,female,68,no,155,105,10/1/15
8963,24000,12,female,21,no,160,104,8/7/15
8964,2000,3,male,53,no,160,100,8/7/15
8965,10000,5,male,21,no,165,100,10/17/15
8966,50000,12,female,25,no,168,102,10/1/15
8967,18000,4,female,40,no,160,95,8/12/15
8968,8000,3,female,70,no,160,110,8/4/15
8969,150000,7,male,48,no,180,150,10/17/15
8970,30000,6,male,53,no,165,120,8/5/15
8971,40000,3,female,48,no,150,120,10/1/15
8972,90000,10,female,30,no,168,170,10/1/15
8973,50000,11,female,25,no,165,98,9/29/15
8974,1.00E+05,12,male,28,no,181,120,10/1/15
8975,60000,11,female,28,no,168,98,10/17/15
8976,20000,6,male,58,yes,165,90,8/4/15
8977,50000,4,male,47,yes,172,150,10/2/15
8978,5000,3,male,75,no,176,110,8/12/15
8979,38000,5,female,43,no,154,90,8/10/15
8980,24000,3,male,77,used to be,150,106,8/6/15
8981,20000,4,male,49,no,165,120,8/4/15
8982,30000,4,female,35,no,155,90,9/29/15
8983,40000,10,male,36,no,175,130,8/9/15
8984,24000,3,male,39,no,175,140,8/11/15
8985,80000,4,male,52,no,175,130,10/1/15
8986,10000,4,male,26,no,165,130,9/30/15
8987,36000,4,male,71,used to be,165,110,10/17/15
8988,24000,3,female,66,no,155,110,8/11/15
8989,30000,2,male,68,yes,160,100,10/1/15
8990,20000,6,female,41,no,127,50,10/17/15
8991,70000,4,female,50,used to be,155,90,10/1/15
8992,10000,4,male,66,no,160,120,9/30/15
8993,10000,3,male,69,no,160,105,9/30/15
8994,7000,3,female,44,no,155,97,8/7/15
8995,0,4,female,25,no,150,80,9/29/15
8996,15000,4,male,40,no,160,100,8/4/15
8997,25000,4,female,63,yes,162,90,8/11/15
8998,50000,9,male,44,yes,171,136,8/10/15
8999,8000,4,male,53,no,170,120,9/30/15
9000,42000,6,female,33,no,165,120,8/6/15
9001,20000,6,female,75,no,150,90,8/4/15
9002,10000,4,male,47,no,170,130,10/1/15
9003,12000,3,female,56,no,156,95,8/10/15
9004,38400,7,female,43,yes,162,112,8/12/15
9005,1.00E+05,12,male,39,yes,162,63,8/10/15
9006,0,3,female,47,no,155,110,9/30/15
9007,5000,1,female,77,no,150,80,9/29/15
9008,15600,6,male,55,no,173,135,8/7/15
9009,80000,6,female,70,no,157,105,10/1/15
9010,30000,4,female,51,no,150,90,8/11/15
9011,2000,3,female,65,no,156,130,8/8/15
9012,12800,1,female,63,no,155,100,8/6/15
9013,70000,11,female,30,no,162,85,10/17/15
9014,1.00E+05,4,female,48,no,155,90,10/17/15
9015,60000,4,male,51,no,170,125,10/2/15
9016,10000,4,female,38,no,150,100,8/8/15
9017,20000,4,female,45,no,156,100,10/17/15
9018,55000,5,female,40,no,155,94,8/5/15
9019,40000,7,female,29,no,150,90,8/5/15
9020,18000,12,male,18,no,172,125,10/2/15
9021,1.00E+05,10,male,34,no,175,120,10/2/15
9022,1.00E+05,10,male,30,no,170,130,10/17/15
9023,1000,4,female,54,no,155,98,8/8/15
9024,40000,4,female,40,no,150,100,8/10/15
9025,13500,10,male,29,yes,182,130,9/29/15
9026,3000,3,female,68,no,150,80,8/8/15
9027,5000,3,male,52,no,162,120,9/30/15
9028,36000,6,female,34,no,160,110,8/6/15
9029,24000,3,female,70,used to be,153,90,8/11/15
9030,32000,7,male,82,yes,170,120,8/6/15
9031,6000,12,female,20,no,155,94,8/12/15
9032,0,6,female,59,used to be,155,100,10/17/15
9033,14000,4,female,51,no,158,120,10/17/15
9034,2000,1,female,56,no,150,100,8/7/15
9035,5000,1,female,60,no,155,90,8/8/15
9036,5000,3,male,33,no,165,120,8/8/15
9037,50000,4,female,66,no,150,92,8/10/15
9038,60000,7,female,75,yes,153,139,8/10/15
9039,20000,3,female,67,no,158,80,9/30/15
9040,45000,12,male,36,no,165,134,8/9/15
9041,15000,3,male,60,used to be,158,156,8/4/15
9042,50400,10,male,45,no,175,125,8/10/15
9043,0,11,male,20,no,165,98,10/2/15
9044,54000,6,male,23,no,173,120,10/1/15
9045,27000,4,male,74,used to be,166,122,8/11/15
9046,20000,3,female,40,no,155,105,9/29/15
9047,10000,1,female,50,no,158,90,8/12/15
9048,70000,12,male,31,no,168,120,8/4/15
9049,50000,7,male,45,no,175,130,10/2/15
9050,50000,11,female,29,no,165,140,8/7/15
9051,19200,3,female,49,yes,161,100,8/7/15
9052,6000,6,female,40,no,164,98,10/1/15
9053,40000,3,female,47,no,160,110,8/12/15
9054,36000,12,male,23,no,170,135,10/17/15
9055,24000,4,male,68,no,160,130,10/1/15
9056,1000,3,male,70,no,165,110,8/8/15
9057,5820,3,female,76,no,156,190,9/30/15
9058,12000,1,female,89,no,158,114,8/11/15
9059,1.00E+05,4,female,49,no,161,120,10/17/15
9060,18000,7,female,34,no,160,110,8/10/15
9061,70000,3,male,65,no,176,167,10/17/15
9062,22000,4,female,41,no,156,110,10/17/15
9063,6000,1,male,68,no,165,120,8/8/15
9064,10000,3,male,55,no,170,110,8/10/15
9065,49200,9,male,52,yes,160,130,8/10/15
9066,0,4,female,46,no,157,110,10/17/15
9067,3000,1,male,39,no,170,120,8/7/15
9068,36000,6,male,38,no,171,130,10/1/15
9069,50000,4,male,50,no,170,130,8/10/15
9070,10000,4,female,46,no,158,135,8/10/15
9071,2.00E+05,4,female,47,no,153,100,8/4/15
9072,1.00E+05,5,male,45,no,170,150,10/1/15
9073,5000,1,female,70,no,150,70,10/2/15
9074,20000,4,male,35,no,170,150,10/2/15
9075,20000,4,female,38,no,158,100,8/5/15
9076,1.00E+05,13,female,25,no,155,102,8/6/15
9077,25000,9,female,38,no,155,110,8/10/15
9078,15000,3,male,57,no,170,120,8/11/15
9079,90000,3,male,36,no,160,120,8/5/15
9080,12000,12,female,18,no,155,90,10/2/15
9081,1000,10,male,18,no,180,130,9/29/15
9082,60000,6,female,33,no,162,100,8/5/15
9083,24000,4,female,60,used to be,150,90,8/7/15
9084,30000,3,male,76,yes,157,144,10/17/15
9085,9600,4,female,46,no,163,120,9/28/15
9086,3000,3,female,64,no,155,105,9/30/15
9087,20000,6,male,36,no,170,120,8/10/15
9088,1.00E+05,8,male,26,no,170,110,9/30/15
9089,40000,9,male,59,no,175,170,10/3/15
9090,4000,1,male,48,no,170,130,8/6/15
9091,0,3,female,47,no,150,90,9/30/15
9092,7000,4,male,19,no,170,160,9/30/15
9093,10000,4,female,35,no,155,98,8/6/15
9094,20000,4,male,60,yes,169,120,8/6/15
9095,2300,4,female,47,no,156,120,9/28/15
9096,3000,6,female,18,no,164,85,10/1/15
9097,24000,4,female,49,yes,160,106,8/11/15
9098,3000,3,female,46,no,157,100,10/1/15
9099,12000,4,male,59,no,160,110,8/7/15
9100,40000,10,female,28,no,167,120,8/4/15
9101,10000,4,male,68,yes,172,120,8/4/15
9102,110400,4,female,64,yes,162,132,8/6/15
9103,20000,3,male,85,no,168,100,10/2/15
9104,600,3,female,78,no,150,85,8/8/15
9105,6.00E+05,3,female,50,no,160,110,10/17/15
9106,50000,6,male,27,no,173,130,8/10/15
9107,70000,12,female,34,used to be,160,120,10/17/15
9108,1.00E+06,6,male,36,no,175,160,10/2/15
9109,36000,3,female,46,no,150,100,8/6/15
9110,10000,3,female,47,no,152,100,10/17/15
9111,30000,4,female,49,no,150,103,9/29/15
9112,20000,3,male,41,no,170,105,8/6/15
9113,6000,3,male,67,no,170,110,10/1/15
9114,0,1,female,60,no,150,110,8/8/15
9115,500,4,female,51,no,158,105,8/8/15
9116,0,10,female,49,no,158,100,9/29/15
9117,10000,4,female,25,no,156,140,8/9/15
9118,12000,12,female,20,no,155,100,10/2/15
9119,60000,4,male,24,no,170,110,10/17/15
9120,7000,3,male,68,no,170,100,8/5/15
9121,0,4,female,45,no,165,120,10/17/15
9122,1000,4,female,43,no,155,120,9/30/15
9123,3000,3,male,46,no,160,90,8/7/15
9124,30000,12,female,35,no,156,102,10/17/15
9125,1.00E+05,7,male,31,no,170,140,9/30/15
9126,1.00E+05,10,male,30,no,170,140,9/30/15
9127,30000,7,female,68,no,160,100,8/11/15
9128,0,6,female,28,no,150,85,9/29/15
9129,0,4,female,20,no,158,86,10/1/15
9130,57000,4,female,50,no,156,90,8/7/15
9131,15000,3,female,71,no,146,94,9/29/15
9132,50000,5,male,37,no,167,108,8/6/15
9133,50000,6,male,67,no,168,148,8/7/15
9134,24000,1,female,81,no,150,100,8/5/15
9135,30000,9,male,58,used to be,166,134,8/11/15
9136,50000,3,female,50,used to be,155,90,9/30/15
9137,2000,1,female,70,no,162,110,9/30/15
9138,6000,4,female,55,no,150,82,8/6/15
9139,0,12,male,20,no,168,104,10/2/15
9140,75000,6,male,84,used to be,165,110,9/29/15
9141,30000,3,male,59,no,172,120,8/6/15
9142,20000,3,female,46,no,150,100,9/29/15
9143,24000,3,female,63,no,148,104,8/7/15
9144,24000,3,male,60,no,170,110,8/7/15
9145,50000,9,male,58,yes,165,130,8/8/15
9146,60000,10,female,25,no,156,92,9/29/15
9147,12000,9,female,49,no,165,100,8/12/15
9148,48000,10,female,48,yes,155,114,8/11/15
9149,24000,4,male,47,no,170,110,8/12/15
9150,25000,4,female,51,no,155,110,8/11/15
9151,40000,3,male,36,no,175,120,8/10/15
9152,9000,3,female,49,no,155,120,10/1/15
9153,6000,4,female,29,no,150,80,8/8/15
9154,15000,3,female,41,no,150,100,8/10/15
9155,660,3,male,78,no,158,100,8/7/15
9156,10000,4,female,25,no,155,93,9/29/15
9157,40000,4,male,44,no,165,130,9/30/15
9158,0,1,female,78,no,150,90,8/8/15
9159,30000,7,female,33,no,158,105,8/7/15
9160,8000,3,male,47,no,160,100,9/30/15
9161,0,4,female,27,no,150,100,8/7/15
9162,50000,6,female,37,no,160,97,8/12/15
9163,20000,6,male,62,no,160,95,9/30/15
9164,70000,5,female,30,no,155,109,10/1/15
9165,0,2,male,79,no,162,100,9/30/15
9166,40000,4,male,40,no,170,135,9/30/15
9167,5000,1,female,53,no,156,120,8/7/15
9168,30000,4,male,44,no,167,150,9/30/15
9169,4000,1,male,43,no,150,87,8/7/15
9170,62000,4,female,68,used to be,156,110,8/8/15
9171,0,3,female,65,no,160,100,8/8/15
9172,10000,3,female,39,no,156,100,8/6/15
9173,3000,1,female,55,no,160,125,8/7/15
9174,15000,3,female,52,no,152,90,8/7/15
9175,30000,4,male,35,no,165,110,8/7/15
9176,10000,1,female,73,yes,160,120,8/8/15
9177,2100,1,male,69,no,160,85,8/7/15
9178,1500,3,female,38,no,163,116,8/9/15
9179,46000,6,male,61,yes,172,172,7/24/15
9180,30000,4,female,51,no,165,130,8/1/15
9181,2000,3,female,60,no,160,80,8/7/15
9182,10000,3,male,44,no,172,120,7/23/15
9183,10000,3,female,33,no,165,110,7/23/15
9184,0,4,male,73,no,172,90,7/24/15
9185,20000,3,female,62,no,150,90,7/23/15
9186,30000,4,female,48,no,165,121,7/23/15
9187,3000,1,female,51,no,167,140,8/1/15
9188,0,1,female,33,no,160,100,8/8/15
9189,10000,3,male,60,no,175,120,7/24/15
9190,9600,3,male,44,no,160,145,8/1/15
9191,2000,3,male,26,no,170,150,7/30/15
9192,2000,3,male,71,no,173,102,7/31/15
9193,0,1,male,61,no,176,110,8/4/15
9194,6000,6,female,39,no,160,102,7/25/15
9195,10000,3,male,40,no,175,140,7/23/15
9196,0,1,female,87,no,145,80,7/30/15
9197,2000,1,female,48,no,155,100,7/30/15
9198,3000,1,female,61,no,156,100,7/31/15
9199,30000,4,male,55,no,167,132,7/23/15
9200,6000,1,female,46,no,160,120,7/30/15
9201,20000,6,female,36,no,160,90,7/23/15
9202,4000,4,male,24,no,170,120,8/7/15
9203,40000,4,male,37,no,167,110,7/26/15
9204,6000,3,male,27,no,173,130,7/30/15
9205,10000,4,male,53,no,162,135,7/23/15
9206,10000,4,male,51,no,165,100,7/31/15
9207,40000,1,male,62,no,181,152,7/23/15
9208,6000,3,male,47,no,160,110,7/30/15
9209,8000,3,female,49,no,156,142,7/23/15
9210,6000,4,male,33,no,170,130,7/27/15
9211,720,7,male,74,no,167,116,7/23/15
9212,10000,3,female,45,no,158,130,7/26/15
9213,5000,1,female,60,no,160,100,7/23/15
9214,1000,3,female,62,no,145,80,7/31/15
9215,40000,4,female,46,no,160,110,7/24/15
9216,0,6,male,18,no,175,106,8/5/15
9217,18000,3,female,68,no,165,130,8/1/15
9218,30000,4,male,38,no,175,150,7/24/15
9219,3000,1,female,56,no,160,120,7/30/15
9220,12000,3,male,46,no,160,120,8/8/15
9221,0,12,male,21,no,172,110,7/24/15
9222,10000,4,female,40,no,165,120,8/7/15
9223,0,6,female,58,no,158,110,7/24/15
9224,18000,3,female,42,no,160,120,8/5/15
9225,10000,6,female,37,no,162,110,8/1/15
9226,4000,1,female,61,no,150,75,7/24/15
9227,10000,1,female,37,no,155,110,8/9/15
9228,10000,4,female,44,no,150,84,7/25/15
9229,12800,4,male,56,no,175,75,7/24/15
9230,10000,3,female,41,no,160,134,7/26/15
9231,5000,3,male,67,no,175,140,8/5/15
9232,25000,4,female,38,no,165,110,7/24/15
9233,8000,3,male,59,no,170,140,8/8/15
9234,9000,5,female,20,no,155,90,8/1/15
9235,2000,3,male,57,no,158,150,7/30/15
9236,46000,4,male,46,no,166,108,7/24/15
9237,16800,1,female,82,no,150,90,8/1/15
9238,50000,6,male,21,no,175,100,8/8/15
9239,3000,3,female,47,no,160,88,8/7/15
9240,28000,13,male,34,no,176,126,7/24/15
9241,3000,4,male,29,no,178,180,8/8/15
9242,10000,3,female,39,no,155,100,8/7/15
9243,15000,6,male,53,no,170,144,7/23/15
9244,5000,3,female,50,no,162,100,7/23/15
9245,40000,1,female,48,no,158,206,7/23/15
9246,73200,6,male,61,used to be,165,135,7/24/15
9247,2000,3,male,59,no,162,47,7/23/15
9248,36000,4,female,65,yes,156,160,7/24/15
9249,0,3,female,68,yes,156,80,8/4/15
9250,10000,3,male,51,no,163,169,7/25/15
9251,25000,3,female,26,no,160,125,7/24/15
9252,30000,10,female,30,no,165,142,7/23/15
9253,20000,3,male,53,yes,160,80,8/9/15
9254,3000,4,male,71,no,175,100,7/25/15
9255,0,3,male,57,no,163,110,7/31/15
9256,720,3,male,66,no,160,108,7/25/15
9257,5000,3,male,48,no,170,120,8/7/15
9258,720,4,male,76,no,159,104,7/26/15
9259,6000,4,female,43,no,155,98,7/23/15
9260,5000,1,male,75,no,160,128,7/23/15
9261,0,3,female,63,no,150,80,7/23/15
9262,10000,4,female,50,no,165,130,7/23/15
9263,720,1,female,81,no,155,110,7/23/15
9264,58000,4,female,85,used to be,158,90,8/4/15
9265,4000,4,male,50,no,160,130,7/23/15
9266,0,3,male,36,no,158,113,7/30/15
9267,2000,1,female,57,no,150,84,8/7/15
9268,2160,3,female,85,no,165,97,7/24/15
9269,0,6,male,18,no,170,100,8/8/15
9270,10000,4,female,47,no,165,100,7/23/15
9271,20000,4,male,55,no,178,120,7/24/15
9272,25000,3,female,42,no,170,100,7/24/15
9273,10000,5,male,39,no,162,106,8/1/15
9274,0,3,female,21,no,158,100,7/24/15
9275,10000,4,female,48,no,155,98,7/23/15
9276,10000,3,male,41,no,160,120,8/7/15
9277,20000,4,female,19,no,160,100,8/1/15
9278,20000,4,male,55,no,165,154,8/7/15
9279,30000,4,male,28,no,170,135,8/7/15
9280,0,1,female,51,no,160,130,7/31/15
9281,10000,12,female,23,no,160,98,7/23/15
9282,0,10,female,23,no,159,110,7/26/15
9283,28000,3,male,66,no,172,130,7/24/15
9284,10000,3,male,49,no,165,130,7/24/15
9285,50000,1,male,50,no,168,150,7/23/15
9286,1.00E+05,12,male,22,no,170,120,2/7/15
9287,30000,4,male,29,no,170,160,7/26/15
9288,3000,4,female,51,no,157,110,7/23/15
9289,10000,3,male,47,no,180,150,7/25/15
9290,5000,1,female,69,no,150,90,7/30/15
9291,4000,1,female,63,no,142,86,7/25/15
9292,4000,3,male,59,no,165,100,7/30/15
9293,12000,3,male,29,no,163,120,8/9/15
9294,6000,1,female,31,no,160,110,7/30/15
9295,10000,3,male,71,no,170,110,7/26/15
9296,0,4,female,33,no,158,120,7/24/15
9297,4200,1,female,66,no,151,100,7/24/15
9298,0,3,male,63,no,150,118,7/30/15
9299,18000,6,male,21,no,180,106,8/9/15
9300,0,1,male,67,no,160,104,7/30/15
9301,40000,6,male,25,no,170,120,7/26/15
9302,30000,11,male,30,no,170,120,8/7/15
9303,60000,1,female,63,no,156,100,7/23/15
9304,40000,11,female,40,no,160,120,8/1/15
9305,5000,3,female,47,no,160,86,7/23/15
9306,10000,3,male,46,no,170,120,7/23/15
9307,0,4,female,69,no,150,90,7/24/15
9308,4000,3,female,31,no,156,114,7/27/15
9309,20000,3,female,34,no,155,106,7/26/15
9310,16000,3,female,62,no,150,102,7/24/15
9311,10000,4,female,29,no,162,108,7/23/15
9312,10000,3,female,41,no,156,100,7/23/15
9313,8000,3,male,46,no,160,110,8/7/15
9314,10000,1,male,79,no,170,120,7/23/15
9315,20000,4,female,28,no,160,100,8/5/15
9316,5000,6,male,19,no,180,120,7/26/15
9317,15000,4,female,34,no,158,100,7/24/15
9318,4000,4,male,49,no,168,140,8/9/15
9319,0,4,female,22,no,158,100,7/23/15
9320,10000,5,female,34,no,155,110,8/9/15
9321,10000,3,female,65,no,165,130,8/7/15
9322,20000,3,male,66,used to be,173,128,7/26/15
9323,18000,3,male,28,no,170,130,8/8/15
9324,30000,4,female,35,no,158,120,8/4/15
9325,0,4,male,62,no,168,92,7/24/15
9326,0,1,female,43,no,154,130,7/31/15
9327,20000,6,female,26,no,167,120,8/5/15
9328,0,6,male,19,no,170,108,8/7/15
9329,12000,3,male,64,no,160,120,7/24/15
9330,0,3,male,60,no,170,120,8/5/15
9331,10000,3,female,45,no,158,80,8/8/15
9332,60000,4,female,38,no,160,110,8/1/15
9333,0,12,male,19,no,170,60,8/1/15
9334,0,4,female,45,no,158,130,7/23/15
9335,10000,4,female,20,no,163,100,7/25/15
9336,6500,3,male,62,no,145,120,7/24/15
9337,40000,6,male,41,no,160,120,8/1/15
9338,0,3,female,50,no,158,104,7/26/15
9339,800,3,female,40,no,156,80,7/23/15
9340,20000,1,female,54,no,158,95,7/27/15
9341,8000,3,female,47,no,160,120,8/9/15
9342,8000,4,male,51,no,160,116,8/9/15
9343,18000,4,female,43,yes,155,120,7/24/15
9344,2000,3,male,41,no,150,102,7/30/15
9345,12000,4,female,45,no,158,120,8/5/15
9346,0,1,female,59,no,158,124,8/5/15
9347,3000,3,male,45,no,173,100,7/31/15
9348,30000,4,male,24,no,183,130,7/31/15
9349,0,3,male,54,no,157,160,7/30/15
9350,10000,1,female,44,no,165,112,7/26/15
9351,5000,4,female,31,no,155,104,8/9/15
9352,4000,1,female,27,no,158,130,7/31/15
9353,4000,3,female,48,no,154,90,7/25/15
9354,8000,3,male,69,no,165,120,7/26/15
9355,6000,1,female,42,no,158,110,7/30/15
9356,40000,4,male,58,used to be,160,110,8/1/15
9357,30000,1,male,43,yes,175,150,7/26/15
9358,10000,3,female,41,no,158,89,8/7/15
9359,800,1,female,76,no,145,90,7/26/15
9360,4000,1,female,58,no,150,86,7/24/15
9361,2000,3,female,71,used to be,155,132,8/1/15
9362,0,6,female,19,no,165,130,8/1/15
9363,10000,3,male,39,no,165,118,7/31/15
9364,10000,3,female,40,no,154,105,7/30/15
9365,24000,4,female,36,no,155,110,7/25/15
9366,10000,3,male,74,no,165,120,7/23/15
9367,2000,3,male,43,no,175,130,7/27/15
9368,0,1,male,70,no,170,130,8/7/15
9369,2400,4,female,49,no,155,130,8/1/15
9370,10000,3,female,40,no,155,90,8/9/15
9371,20000,4,male,27,no,174,150,7/26/15
9372,5000,3,male,25,no,159,100,7/27/15
9373,1500,1,female,64,no,150,90,8/9/15
9374,20000,10,female,33,no,150,100,8/1/15
9375,25000,4,male,34,yes,165,110,7/23/15
9376,1500,3,female,66,yes,160,100,7/23/15
9377,500,4,female,61,no,162,108,7/24/15
9378,2000,1,female,61,yes,150,136,8/9/15
9379,8000,3,male,58,no,170,110,7/30/15
9380,8000,6,female,30,no,154,90,8/7/15
9381,12000,3,male,59,no,156,104,8/7/15
9382,6500,1,female,42,no,150,84,8/8/15
9383,30000,12,male,29,no,175,120,8/5/15
9384,0,6,male,18,no,165,120,7/31/15
9385,7000,3,male,41,no,166,130,7/30/15
9386,50000,7,male,50,no,160,124,8/1/15
9387,12000,4,female,42,no,169,120,7/23/15
9388,940,1,female,84,no,155,100,7/26/15
9389,20000,4,male,51,no,167,120,7/23/15
9390,8000,4,female,50,no,165,110,7/23/15
9391,0,7,male,18,no,170,120,7/30/15
9392,0,3,male,64,no,168,130,8/8/15
9393,32000,11,female,38,yes,165,142,7/24/15
9394,10000,3,male,73,no,140,90,7/26/15
9395,10000,4,male,42,no,160,100,7/26/15
9396,2000,3,male,39,no,172,140,7/30/15
9397,2500,1,female,44,no,160,100,7/30/15
9398,0,1,female,65,no,156,106,8/5/15
9399,3000,3,male,49,no,165,90,8/9/15
9400,0,1,female,54,no,156,106,7/24/15
9401,2000,3,male,63,no,165,120,7/30/15
9402,3000,1,female,57,no,160,106,7/26/15
9403,43200,12,male,77,yes,172,144,7/23/15
9404,6000,4,male,24,no,168,90,8/7/15
9405,20000,1,female,71,no,159,80,8/4/15
9406,0,1,female,79,no,156,78,8/8/15
9407,12000,4,male,37,no,162,108,7/27/15
9408,35000,4,male,51,no,170,170,7/23/15
9409,0,3,male,71,no,160,125,7/30/15
9410,8000,4,male,41,no,165,120,8/7/15
9411,30000,3,male,32,no,168,110,8/7/15
9412,10000,3,male,74,yes,168,120,7/26/15
9413,2000,4,male,40,no,168,184,8/9/15
9414,3000,3,male,64,no,160,130,8/8/15
9415,5000,3,male,55,no,160,120,8/9/15
9416,30000,12,female,36,yes,167,116,7/24/15
9417,1.00E+05,4,female,45,no,162,160,7/23/15
9418,10000,3,female,48,no,167,114,7/26/15
9419,5000,3,female,44,no,160,140,8/9/15
9420,0,4,female,32,no,155,100,8/4/15
9421,30000,4,male,48,no,175,130,7/23/15
9422,4000,3,male,67,no,158,90,8/9/15
9423,2000,1,female,40,no,165,100,8/8/15
9424,30000,10,female,32,yes,162,112,7/24/15
9425,10000,3,male,58,no,165,97,8/7/15
9426,2000,1,female,52,no,150,100,7/30/15
9427,0,1,female,86,no,150,80,7/24/15
9428,12000,3,female,63,no,160,78,8/5/15
9429,6000,7,male,61,no,168,141,8/8/15
9430,4000,3,female,42,no,155,100,7/24/15
9431,30000,3,female,83,no,160,100,8/5/15
9432,3000,3,male,76,no,150,108,7/25/15
9433,2500,1,male,73,no,155,95,7/30/15
9434,8000,7,female,35,no,163,140,7/31/15
9435,8000,3,male,48,no,168,150,7/30/15
9436,700,3,male,76,no,158,89,7/30/15
9437,720,3,female,51,no,155,90,7/26/15
